Date,Facets,Value,Units
20-01-2022,"{""Category"":""Card Network Operated"",""Type of Card"":""Prepaid Payment Instruments (PPIs) Card"",""Channel"":""at e-Commerce"",""Indicator"":""Volume""}",9.542539999999999,mn. transactions
21-01-2022,"{""Category"":""Card Network Operated"",""Type of Card"":""Prepaid Payment Instruments (PPIs) Card"",""Channel"":""at e-Commerce"",""Indicator"":""Volume""}",9.58654,mn. transactions
22-01-2022,"{""Category"":""Card Network Operated"",""Type of Card"":""Prepaid Payment Instruments (PPIs) Card"",""Channel"":""at e-Commerce"",""Indicator"":""Volume""}",10.505030000000001,mn. transactions
23-01-2022,"{""Category"":""Card Network Operated"",""Type of Card"":""Prepaid Payment Instruments (PPIs) Card"",""Channel"":""at e-Commerce"",""Indicator"":""Volume""}",10.06917,mn. transactions
24-01-2022,"{""Category"":""Card Network Operated"",""Type of Card"":""Prepaid Payment Instruments (PPIs) Card"",""Channel"":""at e-Commerce"",""Indicator"":""Volume""}",10.27939,mn. transactions
25-01-2022,"{""Category"":""Card Network Operated"",""Type of Card"":""Prepaid Payment Instruments (PPIs) Card"",""Channel"":""at e-Commerce"",""Indicator"":""Volume""}",9.16012,mn. transactions
26-01-2022,"{""Category"":""Card Network Operated"",""Type of Card"":""Prepaid Payment Instruments (PPIs) Card"",""Channel"":""at e-Commerce"",""Indicator"":""Volume""}",9.50854,mn. transactions
27-01-2022,"{""Category"":""Card Network Operated"",""Type of Card"":""Prepaid Payment Instruments (PPIs) Card"",""Channel"":""at e-Commerce"",""Indicator"":""Volume""}",8.43048,mn. transactions
28-01-2022,"{""Category"":""Card Network Operated"",""Type of Card"":""Prepaid Payment Instruments (PPIs) Card"",""Channel"":""at e-Commerce"",""Indicator"":""Volume""}",8.64528,mn. transactions
29-01-2022,"{""Category"":""Card Network Operated"",""Type of Card"":""Prepaid Payment Instruments (PPIs) Card"",""Channel"":""at e-Commerce"",""Indicator"":""Volume""}",10.15154,mn. transactions
30-01-2022,"{""Category"":""Card Network Operated"",""Type of Card"":""Prepaid Payment Instruments (PPIs) Card"",""Channel"":""at e-Commerce"",""Indicator"":""Volume""}",11.08738,mn. transactions
31-01-2022,"{""Category"":""Card Network Operated"",""Type of Card"":""Prepaid Payment Instruments (PPIs) Card"",""Channel"":""at e-Commerce"",""Indicator"":""Volume""}",11.23784,mn. transactions
01-01-2022,"{""Category"":""Card Network Operated"",""Type of Card"":""Prepaid Payment Instruments (PPIs) Card"",""Channel"":""at e-Commerce"",""Indicator"":""Value""}",114.94133650000002,Rs. '000
02-01-2022,"{""Category"":""Card Network Operated"",""Type of Card"":""Prepaid Payment Instruments (PPIs) Card"",""Channel"":""at e-Commerce"",""Indicator"":""Value""}",108.6992474,Rs. '000
03-01-2022,"{""Category"":""Card Network Operated"",""Type of Card"":""Prepaid Payment Instruments (PPIs) Card"",""Channel"":""at e-Commerce"",""Indicator"":""Value""}",130.1695864,Rs. '000
04-01-2022,"{""Category"":""Card Network Operated"",""Type of Card"":""Prepaid Payment Instruments (PPIs) Card"",""Channel"":""at e-Commerce"",""Indicator"":""Value""}",137.2233086,Rs. '000
05-01-2022,"{""Category"":""Card Network Operated"",""Type of Card"":""Prepaid Payment Instruments (PPIs) Card"",""Channel"":""at e-Commerce"",""Indicator"":""Value""}",157.8703991,Rs. '000
06-01-2022,"{""Category"":""Card Network Operated"",""Type of Card"":""Prepaid Payment Instruments (PPIs) Card"",""Channel"":""at e-Commerce"",""Indicator"":""Value""}",121.19092259999998,Rs. '000
07-01-2022,"{""Category"":""Card Network Operated"",""Type of Card"":""Prepaid Payment Instruments (PPIs) Card"",""Channel"":""at e-Commerce"",""Indicator"":""Value""}",116.8189014,Rs. '000
08-01-2022,"{""Category"":""Card Network Operated"",""Type of Card"":""Prepaid Payment Instruments (PPIs) Card"",""Channel"":""at e-Commerce"",""Indicator"":""Value""}",97.11503049999999,Rs. '000
09-01-2022,"{""Category"":""Card Network Operated"",""Type of Card"":""Prepaid Payment Instruments (PPIs) Card"",""Channel"":""at e-Commerce"",""Indicator"":""Value""}",87.0117095,Rs. '000
10-01-2022,"{""Category"":""Card Network Operated"",""Type of Card"":""Prepaid Payment Instruments (PPIs) Card"",""Channel"":""at e-Commerce"",""Indicator"":""Value""}",111.0629736,Rs. '000
11-01-2022,"{""Category"":""Card Network Operated"",""Type of Card"":""Prepaid Payment Instruments (PPIs) Card"",""Channel"":""at e-Commerce"",""Indicator"":""Value""}",105.81582,Rs. '000
12-01-2022,"{""Category"":""Card Network Operated"",""Type of Card"":""Prepaid Payment Instruments (PPIs) Card"",""Channel"":""at e-Commerce"",""Indicator"":""Value""}",100.45006579999999,Rs. '000
13-01-2022,"{""Category"":""Card Network Operated"",""Type of Card"":""Prepaid Payment Instruments (PPIs) Card"",""Channel"":""at e-Commerce"",""Indicator"":""Value""}",96.96749219999998,Rs. '000
14-01-2022,"{""Category"":""Card Network Operated"",""Type of Card"":""Prepaid Payment Instruments (PPIs) Card"",""Channel"":""at e-Commerce"",""Indicator"":""Value""}",91.7410095,Rs. '000
15-01-2022,"{""Category"":""Card Network Operated"",""Type of Card"":""Prepaid Payment Instruments (PPIs) Card"",""Channel"":""at e-Commerce"",""Indicator"":""Value""}",66.12038620000001,Rs. '000
16-01-2022,"{""Category"":""Card Network Operated"",""Type of Card"":""Prepaid Payment Instruments (PPIs) Card"",""Channel"":""at e-Commerce"",""Indicator"":""Value""}",85.7627823,Rs. '000
17-01-2022,"{""Category"":""Card Network Operated"",""Type of Card"":""Prepaid Payment Instruments (PPIs) Card"",""Channel"":""at e-Commerce"",""Indicator"":""Value""}",72.9837358,Rs. '000
18-01-2022,"{""Category"":""Card Network Operated"",""Type of Card"":""Prepaid Payment Instruments (PPIs) Card"",""Channel"":""at e-Commerce"",""Indicator"":""Value""}",103.7627248,Rs. '000
19-01-2022,"{""Category"":""Card Network Operated"",""Type of Card"":""Prepaid Payment Instruments (PPIs) Card"",""Channel"":""at e-Commerce"",""Indicator"":""Value""}",83.07625999999999,Rs. '000
20-01-2022,"{""Category"":""Card Network Operated"",""Type of Card"":""Prepaid Payment Instruments (PPIs) Card"",""Channel"":""at e-Commerce"",""Indicator"":""Value""}",84.8350799,Rs. '000
21-01-2022,"{""Category"":""Card Network Operated"",""Type of Card"":""Prepaid Payment Instruments (PPIs) Card"",""Channel"":""at e-Commerce"",""Indicator"":""Value""}",82.0625641,Rs. '000
22-01-2022,"{""Category"":""Card Network Operated"",""Type of Card"":""Prepaid Payment Instruments (PPIs) Card"",""Channel"":""at e-Commerce"",""Indicator"":""Value""}",74.14666410000001,Rs. '000
23-01-2022,"{""Category"":""Card Network Operated"",""Type of Card"":""Prepaid Payment Instruments (PPIs) Card"",""Channel"":""at e-Commerce"",""Indicator"":""Value""}",64.0616517,Rs. '000
24-01-2022,"{""Category"":""Card Network Operated"",""Type of Card"":""Prepaid Payment Instruments (PPIs) Card"",""Channel"":""at e-Commerce"",""Indicator"":""Value""}",71.13751130000001,Rs. '000
25-01-2022,"{""Category"":""Card Network Operated"",""Type of Card"":""Prepaid Payment Instruments (PPIs) Card"",""Channel"":""at e-Commerce"",""Indicator"":""Value""}",74.08377309999999,Rs. '000
26-01-2022,"{""Category"":""Card Network Operated"",""Type of Card"":""Prepaid Payment Instruments (PPIs) Card"",""Channel"":""at e-Commerce"",""Indicator"":""Value""}",75.3504304,Rs. '000
27-01-2022,"{""Category"":""Card Network Operated"",""Type of Card"":""Prepaid Payment Instruments (PPIs) Card"",""Channel"":""at e-Commerce"",""Indicator"":""Value""}",68.901232,Rs. '000
28-01-2022,"{""Category"":""Card Network Operated"",""Type of Card"":""Prepaid Payment Instruments (PPIs) Card"",""Channel"":""at e-Commerce"",""Indicator"":""Value""}",79.1318207,Rs. '000
29-01-2022,"{""Category"":""Card Network Operated"",""Type of Card"":""Prepaid Payment Instruments (PPIs) Card"",""Channel"":""at e-Commerce"",""Indicator"":""Value""}",61.73716669999999,Rs. '000
30-01-2022,"{""Category"":""Card Network Operated"",""Type of Card"":""Prepaid Payment Instruments (PPIs) Card"",""Channel"":""at e-Commerce"",""Indicator"":""Value""}",59.855383999999994,Rs. '000
31-01-2022,"{""Category"":""Card Network Operated"",""Type of Card"":""Prepaid Payment Instruments (PPIs) Card"",""Channel"":""at e-Commerce"",""Indicator"":""Value""}",76.3332964,Rs. '000
