state_code,district_code,level_name,statename,districtname,date,value,variable,graph_title
18,323,district,Assam,Nalbari,2015-01-01,28.10,"sector : total; Gender : Female; Response : No Problem; Age : 45-49 Years; Indicator : Getting Medical Help for Self: Getting Money Needed for Treatment","Availability of Medical Help (for Women) by Age and District (percent, Source: NFHS)"
18,324,district,Assam,Baksa,2015-01-01,13.10,"sector : total; Gender : Female; Response : No Problem; Age : 45-49 Years; Indicator : Getting Medical Help for Self: Getting Money Needed for Treatment","Availability of Medical Help (for Women) by Age and District (percent, Source: NFHS)"
18,325,district,Assam,Darrang,2015-01-01,14.00,"sector : total; Gender : Female; Response : No Problem; Age : 45-49 Years; Indicator : Getting Medical Help for Self: Getting Money Needed for Treatment","Availability of Medical Help (for Women) by Age and District (percent, Source: NFHS)"
18,326,district,Assam,Udalguri,2015-01-01,18.70,"sector : total; Gender : Female; Response : No Problem; Age : 45-49 Years; Indicator : Getting Medical Help for Self: Getting Money Needed for Treatment","Availability of Medical Help (for Women) by Age and District (percent, Source: NFHS)"
19,327,district,West Bengal,Darjiling,2015-01-01,18.90,"sector : total; Gender : Female; Response : No Problem; Age : 45-49 Years; Indicator : Getting Medical Help for Self: Getting Money Needed for Treatment","Availability of Medical Help (for Women) by Age and District (percent, Source: NFHS)"
19,328,district,West Bengal,Jalpaiguri,2015-01-01,8.30,"sector : total; Gender : Female; Response : No Problem; Age : 45-49 Years; Indicator : Getting Medical Help for Self: Getting Money Needed for Treatment","Availability of Medical Help (for Women) by Age and District (percent, Source: NFHS)"
19,329,district,West Bengal,Koch Bihar,2015-01-01,10.10,"sector : total; Gender : Female; Response : No Problem; Age : 45-49 Years; Indicator : Getting Medical Help for Self: Getting Money Needed for Treatment","Availability of Medical Help (for Women) by Age and District (percent, Source: NFHS)"
19,333,district,West Bengal,Murshidabad,2015-01-01,16.50,"sector : total; Gender : Female; Response : No Problem; Age : 45-49 Years; Indicator : Getting Medical Help for Self: Getting Money Needed for Treatment","Availability of Medical Help (for Women) by Age and District (percent, Source: NFHS)"
19,334,district,West Bengal,Birbhum,2015-01-01,11.40,"sector : total; Gender : Female; Response : No Problem; Age : 45-49 Years; Indicator : Getting Medical Help for Self: Getting Money Needed for Treatment","Availability of Medical Help (for Women) by Age and District (percent, Source: NFHS)"
19,335,district,West Bengal,Barddhaman,2015-01-01,13.80,"sector : total; Gender : Female; Response : No Problem; Age : 45-49 Years; Indicator : Getting Medical Help for Self: Getting Money Needed for Treatment","Availability of Medical Help (for Women) by Age and District (percent, Source: NFHS)"
19,336,district,West Bengal,Nadia,2015-01-01,15.30,"sector : total; Gender : Female; Response : No Problem; Age : 45-49 Years; Indicator : Getting Medical Help for Self: Getting Money Needed for Treatment","Availability of Medical Help (for Women) by Age and District (percent, Source: NFHS)"
19,337,district,West Bengal,North Twenty Four Parganas,2015-01-01,36.40,"sector : total; Gender : Female; Response : No Problem; Age : 45-49 Years; Indicator : Getting Medical Help for Self: Getting Money Needed for Treatment","Availability of Medical Help (for Women) by Age and District (percent, Source: NFHS)"
19,338,district,West Bengal,Hugli,2015-01-01,24.70,"sector : total; Gender : Female; Response : No Problem; Age : 45-49 Years; Indicator : Getting Medical Help for Self: Getting Money Needed for Treatment","Availability of Medical Help (for Women) by Age and District (percent, Source: NFHS)"
19,339,district,West Bengal,Bankura,2015-01-01,22.20,"sector : total; Gender : Female; Response : No Problem; Age : 45-49 Years; Indicator : Getting Medical Help for Self: Getting Money Needed for Treatment","Availability of Medical Help (for Women) by Age and District (percent, Source: NFHS)"
19,330,district,West Bengal,Uttar Dinajpur,2015-01-01,23.80,"sector : total; Gender : Female; Response : No Problem; Age : 45-49 Years; Indicator : Getting Medical Help for Self: Getting Money Needed for Treatment","Availability of Medical Help (for Women) by Age and District (percent, Source: NFHS)"
19,331,district,West Bengal,Dakshin Dinajpur,2015-01-01,19.60,"sector : total; Gender : Female; Response : No Problem; Age : 45-49 Years; Indicator : Getting Medical Help for Self: Getting Money Needed for Treatment","Availability of Medical Help (for Women) by Age and District (percent, Source: NFHS)"
19,332,district,West Bengal,Maldah,2015-01-01,23.30,"sector : total; Gender : Female; Response : No Problem; Age : 45-49 Years; Indicator : Getting Medical Help for Self: Getting Money Needed for Treatment","Availability of Medical Help (for Women) by Age and District (percent, Source: NFHS)"
19,340,district,West Bengal,Puruliya,2015-01-01,10.40,"sector : total; Gender : Female; Response : No Problem; Age : 45-49 Years; Indicator : Getting Medical Help for Self: Getting Money Needed for Treatment","Availability of Medical Help (for Women) by Age and District (percent, Source: NFHS)"
19,341,district,West Bengal,Haora,2015-01-01,27.80,"sector : total; Gender : Female; Response : No Problem; Age : 45-49 Years; Indicator : Getting Medical Help for Self: Getting Money Needed for Treatment","Availability of Medical Help (for Women) by Age and District (percent, Source: NFHS)"
19,342,district,West Bengal,Kolkata,2015-01-01,41.50,"sector : total; Gender : Female; Response : No Problem; Age : 45-49 Years; Indicator : Getting Medical Help for Self: Getting Money Needed for Treatment","Availability of Medical Help (for Women) by Age and District (percent, Source: NFHS)"
19,343,district,West Bengal,South Twenty Four Parganas,2015-01-01,5.80,"sector : total; Gender : Female; Response : No Problem; Age : 45-49 Years; Indicator : Getting Medical Help for Self: Getting Money Needed for Treatment","Availability of Medical Help (for Women) by Age and District (percent, Source: NFHS)"
19,344,district,West Bengal,Paschim Medinipur,2015-01-01,13.20,"sector : total; Gender : Female; Response : No Problem; Age : 45-49 Years; Indicator : Getting Medical Help for Self: Getting Money Needed for Treatment","Availability of Medical Help (for Women) by Age and District (percent, Source: NFHS)"
19,345,district,West Bengal,Purba Medinipur,2015-01-01,20.10,"sector : total; Gender : Female; Response : No Problem; Age : 45-49 Years; Indicator : Getting Medical Help for Self: Getting Money Needed for Treatment","Availability of Medical Help (for Women) by Age and District (percent, Source: NFHS)"
20,346,district,Jharkhand,Garhwa,2015-01-01,29.80,"sector : total; Gender : Female; Response : No Problem; Age : 45-49 Years; Indicator : Getting Medical Help for Self: Getting Money Needed for Treatment","Availability of Medical Help (for Women) by Age and District (percent, Source: NFHS)"
20,347,district,Jharkhand,Chatra,2015-01-01,49.20,"sector : total; Gender : Female; Response : No Problem; Age : 45-49 Years; Indicator : Getting Medical Help for Self: Getting Money Needed for Treatment","Availability of Medical Help (for Women) by Age and District (percent, Source: NFHS)"
20,348,district,Jharkhand,Kodarma,2015-01-01,32.00,"sector : total; Gender : Female; Response : No Problem; Age : 45-49 Years; Indicator : Getting Medical Help for Self: Getting Money Needed for Treatment","Availability of Medical Help (for Women) by Age and District (percent, Source: NFHS)"
20,349,district,Jharkhand,Giridih,2015-01-01,46.20,"sector : total; Gender : Female; Response : No Problem; Age : 45-49 Years; Indicator : Getting Medical Help for Self: Getting Money Needed for Treatment","Availability of Medical Help (for Women) by Age and District (percent, Source: NFHS)"
20,350,district,Jharkhand,Deoghar,2015-01-01,16.70,"sector : total; Gender : Female; Response : No Problem; Age : 45-49 Years; Indicator : Getting Medical Help for Self: Getting Money Needed for Treatment","Availability of Medical Help (for Women) by Age and District (percent, Source: NFHS)"
20,351,district,Jharkhand,Godda,2015-01-01,32.40,"sector : total; Gender : Female; Response : No Problem; Age : 45-49 Years; Indicator : Getting Medical Help for Self: Getting Money Needed for Treatment","Availability of Medical Help (for Women) by Age and District (percent, Source: NFHS)"
20,352,district,Jharkhand,Sahibganj,2015-01-01,45.90,"sector : total; Gender : Female; Response : No Problem; Age : 45-49 Years; Indicator : Getting Medical Help for Self: Getting Money Needed for Treatment","Availability of Medical Help (for Women) by Age and District (percent, Source: NFHS)"
20,353,district,Jharkhand,Pakur,2015-01-01,33.60,"sector : total; Gender : Female; Response : No Problem; Age : 45-49 Years; Indicator : Getting Medical Help for Self: Getting Money Needed for Treatment","Availability of Medical Help (for Women) by Age and District (percent, Source: NFHS)"
20,354,district,Jharkhand,Dhanbad,2015-01-01,56.20,"sector : total; Gender : Female; Response : No Problem; Age : 45-49 Years; Indicator : Getting Medical Help for Self: Getting Money Needed for Treatment","Availability of Medical Help (for Women) by Age and District (percent, Source: NFHS)"
20,355,district,Jharkhand,Bokaro,2015-01-01,45.90,"sector : total; Gender : Female; Response : No Problem; Age : 45-49 Years; Indicator : Getting Medical Help for Self: Getting Money Needed for Treatment","Availability of Medical Help (for Women) by Age and District (percent, Source: NFHS)"
20,356,district,Jharkhand,Lohardaga,2015-01-01,21.00,"sector : total; Gender : Female; Response : No Problem; Age : 45-49 Years; Indicator : Getting Medical Help for Self: Getting Money Needed for Treatment","Availability of Medical Help (for Women) by Age and District (percent, Source: NFHS)"
20,357,district,Jharkhand,Purbi Singhbhum,2015-01-01,31.80,"sector : total; Gender : Female; Response : No Problem; Age : 45-49 Years; Indicator : Getting Medical Help for Self: Getting Money Needed for Treatment","Availability of Medical Help (for Women) by Age and District (percent, Source: NFHS)"
20,358,district,Jharkhand,Palamu,2015-01-01,20.30,"sector : total; Gender : Female; Response : No Problem; Age : 45-49 Years; Indicator : Getting Medical Help for Self: Getting Money Needed for Treatment","Availability of Medical Help (for Women) by Age and District (percent, Source: NFHS)"
20,359,district,Jharkhand,Latehar,2015-01-01,28.50,"sector : total; Gender : Female; Response : No Problem; Age : 45-49 Years; Indicator : Getting Medical Help for Self: Getting Money Needed for Treatment","Availability of Medical Help (for Women) by Age and District (percent, Source: NFHS)"
20,360,district,Jharkhand,Hazaribagh,2015-01-01,36.10,"sector : total; Gender : Female; Response : No Problem; Age : 45-49 Years; Indicator : Getting Medical Help for Self: Getting Money Needed for Treatment","Availability of Medical Help (for Women) by Age and District (percent, Source: NFHS)"
20,361,district,Jharkhand,Ramgarh,2015-01-01,44.40,"sector : total; Gender : Female; Response : No Problem; Age : 45-49 Years; Indicator : Getting Medical Help for Self: Getting Money Needed for Treatment","Availability of Medical Help (for Women) by Age and District (percent, Source: NFHS)"
20,362,district,Jharkhand,Dumka,2015-01-01,32.70,"sector : total; Gender : Female; Response : No Problem; Age : 45-49 Years; Indicator : Getting Medical Help for Self: Getting Money Needed for Treatment","Availability of Medical Help (for Women) by Age and District (percent, Source: NFHS)"
20,363,district,Jharkhand,Jamtara,2015-01-01,32.30,"sector : total; Gender : Female; Response : No Problem; Age : 45-49 Years; Indicator : Getting Medical Help for Self: Getting Money Needed for Treatment","Availability of Medical Help (for Women) by Age and District (percent, Source: NFHS)"
20,364,district,Jharkhand,Ranchi,2015-01-01,32.30,"sector : total; Gender : Female; Response : No Problem; Age : 45-49 Years; Indicator : Getting Medical Help for Self: Getting Money Needed for Treatment","Availability of Medical Help (for Women) by Age and District (percent, Source: NFHS)"
20,365,district,Jharkhand,Khunti,2015-01-01,10.60,"sector : total; Gender : Female; Response : No Problem; Age : 45-49 Years; Indicator : Getting Medical Help for Self: Getting Money Needed for Treatment","Availability of Medical Help (for Women) by Age and District (percent, Source: NFHS)"
20,366,district,Jharkhand,Gumla,2015-01-01,36.20,"sector : total; Gender : Female; Response : No Problem; Age : 45-49 Years; Indicator : Getting Medical Help for Self: Getting Money Needed for Treatment","Availability of Medical Help (for Women) by Age and District (percent, Source: NFHS)"
20,367,district,Jharkhand,Simdega,2015-01-01,26.80,"sector : total; Gender : Female; Response : No Problem; Age : 45-49 Years; Indicator : Getting Medical Help for Self: Getting Money Needed for Treatment","Availability of Medical Help (for Women) by Age and District (percent, Source: NFHS)"
20,368,district,Jharkhand,Pashchimi Singhbhum,2015-01-01,43.50,"sector : total; Gender : Female; Response : No Problem; Age : 45-49 Years; Indicator : Getting Medical Help for Self: Getting Money Needed for Treatment","Availability of Medical Help (for Women) by Age and District (percent, Source: NFHS)"
20,369,district,Jharkhand,Saraikela-Kharsawan,2015-01-01,26.50,"sector : total; Gender : Female; Response : No Problem; Age : 45-49 Years; Indicator : Getting Medical Help for Self: Getting Money Needed for Treatment","Availability of Medical Help (for Women) by Age and District (percent, Source: NFHS)"
21,370,district,Odisha,Bargarh,2015-01-01,16.10,"sector : total; Gender : Female; Response : No Problem; Age : 45-49 Years; Indicator : Getting Medical Help for Self: Getting Money Needed for Treatment","Availability of Medical Help (for Women) by Age and District (percent, Source: NFHS)"
21,371,district,Odisha,Jharsuguda,2015-01-01,32.20,"sector : total; Gender : Female; Response : No Problem; Age : 45-49 Years; Indicator : Getting Medical Help for Self: Getting Money Needed for Treatment","Availability of Medical Help (for Women) by Age and District (percent, Source: NFHS)"
21,372,district,Odisha,Sambalpur,2015-01-01,27.20,"sector : total; Gender : Female; Response : No Problem; Age : 45-49 Years; Indicator : Getting Medical Help for Self: Getting Money Needed for Treatment","Availability of Medical Help (for Women) by Age and District (percent, Source: NFHS)"
21,373,district,Odisha,Debagarh,2015-01-01,24.80,"sector : total; Gender : Female; Response : No Problem; Age : 45-49 Years; Indicator : Getting Medical Help for Self: Getting Money Needed for Treatment","Availability of Medical Help (for Women) by Age and District (percent, Source: NFHS)"
21,374,district,Odisha,Sundargarh,2015-01-01,27.50,"sector : total; Gender : Female; Response : No Problem; Age : 45-49 Years; Indicator : Getting Medical Help for Self: Getting Money Needed for Treatment","Availability of Medical Help (for Women) by Age and District (percent, Source: NFHS)"
21,375,district,Odisha,Kendujhar,2015-01-01,33.30,"sector : total; Gender : Female; Response : No Problem; Age : 45-49 Years; Indicator : Getting Medical Help for Self: Getting Money Needed for Treatment","Availability of Medical Help (for Women) by Age and District (percent, Source: NFHS)"
21,376,district,Odisha,Mayurbhanj,2015-01-01,24.40,"sector : total; Gender : Female; Response : No Problem; Age : 45-49 Years; Indicator : Getting Medical Help for Self: Getting Money Needed for Treatment","Availability of Medical Help (for Women) by Age and District (percent, Source: NFHS)"
21,377,district,Odisha,Baleshwar,2015-01-01,34.80,"sector : total; Gender : Female; Response : No Problem; Age : 45-49 Years; Indicator : Getting Medical Help for Self: Getting Money Needed for Treatment","Availability of Medical Help (for Women) by Age and District (percent, Source: NFHS)"
21,378,district,Odisha,Bhadrak,2015-01-01,14.70,"sector : total; Gender : Female; Response : No Problem; Age : 45-49 Years; Indicator : Getting Medical Help for Self: Getting Money Needed for Treatment","Availability of Medical Help (for Women) by Age and District (percent, Source: NFHS)"
21,379,district,Odisha,Kendrapara,2015-01-01,20.00,"sector : total; Gender : Female; Response : No Problem; Age : 45-49 Years; Indicator : Getting Medical Help for Self: Getting Money Needed for Treatment","Availability of Medical Help (for Women) by Age and District (percent, Source: NFHS)"
21,380,district,Odisha,Jagatsinghapur,2015-01-01,35.10,"sector : total; Gender : Female; Response : No Problem; Age : 45-49 Years; Indicator : Getting Medical Help for Self: Getting Money Needed for Treatment","Availability of Medical Help (for Women) by Age and District (percent, Source: NFHS)"
21,381,district,Odisha,Cuttack,2015-01-01,25.90,"sector : total; Gender : Female; Response : No Problem; Age : 45-49 Years; Indicator : Getting Medical Help for Self: Getting Money Needed for Treatment","Availability of Medical Help (for Women) by Age and District (percent, Source: NFHS)"
21,382,district,Odisha,Jajapur,2015-01-01,39.70,"sector : total; Gender : Female; Response : No Problem; Age : 45-49 Years; Indicator : Getting Medical Help for Self: Getting Money Needed for Treatment","Availability of Medical Help (for Women) by Age and District (percent, Source: NFHS)"
21,383,district,Odisha,Dhenkanal,2015-01-01,17.10,"sector : total; Gender : Female; Response : No Problem; Age : 45-49 Years; Indicator : Getting Medical Help for Self: Getting Money Needed for Treatment","Availability of Medical Help (for Women) by Age and District (percent, Source: NFHS)"
21,393,district,Odisha,Balangir,2015-01-01,11.20,"sector : total; Gender : Female; Response : No Problem; Age : 45-49 Years; Indicator : Getting Medical Help for Self: Getting Money Needed for Treatment","Availability of Medical Help (for Women) by Age and District (percent, Source: NFHS)"
21,384,district,Odisha,Anugul,2015-01-01,16.60,"sector : total; Gender : Female; Response : No Problem; Age : 45-49 Years; Indicator : Getting Medical Help for Self: Getting Money Needed for Treatment","Availability of Medical Help (for Women) by Age and District (percent, Source: NFHS)"
21,385,district,Odisha,Nayagarh,2015-01-01,31.10,"sector : total; Gender : Female; Response : No Problem; Age : 45-49 Years; Indicator : Getting Medical Help for Self: Getting Money Needed for Treatment","Availability of Medical Help (for Women) by Age and District (percent, Source: NFHS)"
21,386,district,Odisha,Khordha,2015-01-01,34.60,"sector : total; Gender : Female; Response : No Problem; Age : 45-49 Years; Indicator : Getting Medical Help for Self: Getting Money Needed for Treatment","Availability of Medical Help (for Women) by Age and District (percent, Source: NFHS)"
21,387,district,Odisha,Puri,2015-01-01,32.10,"sector : total; Gender : Female; Response : No Problem; Age : 45-49 Years; Indicator : Getting Medical Help for Self: Getting Money Needed for Treatment","Availability of Medical Help (for Women) by Age and District (percent, Source: NFHS)"
21,388,district,Odisha,Ganjam,2015-01-01,20.30,"sector : total; Gender : Female; Response : No Problem; Age : 45-49 Years; Indicator : Getting Medical Help for Self: Getting Money Needed for Treatment","Availability of Medical Help (for Women) by Age and District (percent, Source: NFHS)"
21,389,district,Odisha,Gajapati,2015-01-01,15.20,"sector : total; Gender : Female; Response : No Problem; Age : 45-49 Years; Indicator : Getting Medical Help for Self: Getting Money Needed for Treatment","Availability of Medical Help (for Women) by Age and District (percent, Source: NFHS)"
21,390,district,Odisha,Kandhamal,2015-01-01,19.80,"sector : total; Gender : Female; Response : No Problem; Age : 45-49 Years; Indicator : Getting Medical Help for Self: Getting Money Needed for Treatment","Availability of Medical Help (for Women) by Age and District (percent, Source: NFHS)"
21,391,district,Odisha,Baudh,2015-01-01,16.20,"sector : total; Gender : Female; Response : No Problem; Age : 45-49 Years; Indicator : Getting Medical Help for Self: Getting Money Needed for Treatment","Availability of Medical Help (for Women) by Age and District (percent, Source: NFHS)"
21,392,district,Odisha,Subarnapur,2015-01-01,18.40,"sector : total; Gender : Female; Response : No Problem; Age : 45-49 Years; Indicator : Getting Medical Help for Self: Getting Money Needed for Treatment","Availability of Medical Help (for Women) by Age and District (percent, Source: NFHS)"
22,402,district,Chhattisgarh,Jashpur,2015-01-01,36.80,"sector : total; Gender : Female; Response : No Problem; Age : 45-49 Years; Indicator : Getting Medical Help for Self: Getting Money Needed for Treatment","Availability of Medical Help (for Women) by Age and District (percent, Source: NFHS)"
21,394,district,Odisha,Nuapada,2015-01-01,14.10,"sector : total; Gender : Female; Response : No Problem; Age : 45-49 Years; Indicator : Getting Medical Help for Self: Getting Money Needed for Treatment","Availability of Medical Help (for Women) by Age and District (percent, Source: NFHS)"
21,395,district,Odisha,Kalahandi,2015-01-01,18.30,"sector : total; Gender : Female; Response : No Problem; Age : 45-49 Years; Indicator : Getting Medical Help for Self: Getting Money Needed for Treatment","Availability of Medical Help (for Women) by Age and District (percent, Source: NFHS)"
21,396,district,Odisha,Rayagada,2015-01-01,18.00,"sector : total; Gender : Female; Response : No Problem; Age : 45-49 Years; Indicator : Getting Medical Help for Self: Getting Money Needed for Treatment","Availability of Medical Help (for Women) by Age and District (percent, Source: NFHS)"
21,397,district,Odisha,Nabarangapur,2015-01-01,10.50,"sector : total; Gender : Female; Response : No Problem; Age : 45-49 Years; Indicator : Getting Medical Help for Self: Getting Money Needed for Treatment","Availability of Medical Help (for Women) by Age and District (percent, Source: NFHS)"
21,398,district,Odisha,Koraput,2015-01-01,18.30,"sector : total; Gender : Female; Response : No Problem; Age : 45-49 Years; Indicator : Getting Medical Help for Self: Getting Money Needed for Treatment","Availability of Medical Help (for Women) by Age and District (percent, Source: NFHS)"
21,399,district,Odisha,Malkangiri,2015-01-01,25.50,"sector : total; Gender : Female; Response : No Problem; Age : 45-49 Years; Indicator : Getting Medical Help for Self: Getting Money Needed for Treatment","Availability of Medical Help (for Women) by Age and District (percent, Source: NFHS)"
22,400,district,Chhattisgarh,Koriya,2015-01-01,56.20,"sector : total; Gender : Female; Response : No Problem; Age : 45-49 Years; Indicator : Getting Medical Help for Self: Getting Money Needed for Treatment","Availability of Medical Help (for Women) by Age and District (percent, Source: NFHS)"
22,401,district,Chhattisgarh,Surguja,2015-01-01,33.10,"sector : total; Gender : Female; Response : No Problem; Age : 45-49 Years; Indicator : Getting Medical Help for Self: Getting Money Needed for Treatment","Availability of Medical Help (for Women) by Age and District (percent, Source: NFHS)"
22,403,district,Chhattisgarh,Raigarh,2015-01-01,48.50,"sector : total; Gender : Female; Response : No Problem; Age : 45-49 Years; Indicator : Getting Medical Help for Self: Getting Money Needed for Treatment","Availability of Medical Help (for Women) by Age and District (percent, Source: NFHS)"
22,404,district,Chhattisgarh,Korba,2015-01-01,55.90,"sector : total; Gender : Female; Response : No Problem; Age : 45-49 Years; Indicator : Getting Medical Help for Self: Getting Money Needed for Treatment","Availability of Medical Help (for Women) by Age and District (percent, Source: NFHS)"
22,405,district,Chhattisgarh,Janjgir - Champa,2015-01-01,48.00,"sector : total; Gender : Female; Response : No Problem; Age : 45-49 Years; Indicator : Getting Medical Help for Self: Getting Money Needed for Treatment","Availability of Medical Help (for Women) by Age and District (percent, Source: NFHS)"
22,406,district,Chhattisgarh,Bilaspur,2015-01-01,48.80,"sector : total; Gender : Female; Response : No Problem; Age : 45-49 Years; Indicator : Getting Medical Help for Self: Getting Money Needed for Treatment","Availability of Medical Help (for Women) by Age and District (percent, Source: NFHS)"
22,407,district,Chhattisgarh,Kabeerdham,2015-01-01,37.80,"sector : total; Gender : Female; Response : No Problem; Age : 45-49 Years; Indicator : Getting Medical Help for Self: Getting Money Needed for Treatment","Availability of Medical Help (for Women) by Age and District (percent, Source: NFHS)"
22,408,district,Chhattisgarh,Rajnandgaon,2015-01-01,44.90,"sector : total; Gender : Female; Response : No Problem; Age : 45-49 Years; Indicator : Getting Medical Help for Self: Getting Money Needed for Treatment","Availability of Medical Help (for Women) by Age and District (percent, Source: NFHS)"
22,409,district,Chhattisgarh,Durg,2015-01-01,48.50,"sector : total; Gender : Female; Response : No Problem; Age : 45-49 Years; Indicator : Getting Medical Help for Self: Getting Money Needed for Treatment","Availability of Medical Help (for Women) by Age and District (percent, Source: NFHS)"
22,410,district,Chhattisgarh,Raipur,2015-01-01,49.10,"sector : total; Gender : Female; Response : No Problem; Age : 45-49 Years; Indicator : Getting Medical Help for Self: Getting Money Needed for Treatment","Availability of Medical Help (for Women) by Age and District (percent, Source: NFHS)"
22,411,district,Chhattisgarh,Mahasamund,2015-01-01,39.10,"sector : total; Gender : Female; Response : No Problem; Age : 45-49 Years; Indicator : Getting Medical Help for Self: Getting Money Needed for Treatment","Availability of Medical Help (for Women) by Age and District (percent, Source: NFHS)"
22,412,district,Chhattisgarh,Dhamtari,2015-01-01,47.70,"sector : total; Gender : Female; Response : No Problem; Age : 45-49 Years; Indicator : Getting Medical Help for Self: Getting Money Needed for Treatment","Availability of Medical Help (for Women) by Age and District (percent, Source: NFHS)"
22,413,district,Chhattisgarh,Uttar Bastar Kanker,2015-01-01,37.30,"sector : total; Gender : Female; Response : No Problem; Age : 45-49 Years; Indicator : Getting Medical Help for Self: Getting Money Needed for Treatment","Availability of Medical Help (for Women) by Age and District (percent, Source: NFHS)"
22,414,district,Chhattisgarh,Bastar,2015-01-01,37.50,"sector : total; Gender : Female; Response : No Problem; Age : 45-49 Years; Indicator : Getting Medical Help for Self: Getting Money Needed for Treatment","Availability of Medical Help (for Women) by Age and District (percent, Source: NFHS)"
22,415,district,Chhattisgarh,Narayanpur,2015-01-01,31.60,"sector : total; Gender : Female; Response : No Problem; Age : 45-49 Years; Indicator : Getting Medical Help for Self: Getting Money Needed for Treatment","Availability of Medical Help (for Women) by Age and District (percent, Source: NFHS)"
22,416,district,Chhattisgarh,Dakshin Bastar Dantewada,2015-01-01,34.20,"sector : total; Gender : Female; Response : No Problem; Age : 45-49 Years; Indicator : Getting Medical Help for Self: Getting Money Needed for Treatment","Availability of Medical Help (for Women) by Age and District (percent, Source: NFHS)"
22,417,district,Chhattisgarh,Bijapur,2015-01-01,35.90,"sector : total; Gender : Female; Response : No Problem; Age : 45-49 Years; Indicator : Getting Medical Help for Self: Getting Money Needed for Treatment","Availability of Medical Help (for Women) by Age and District (percent, Source: NFHS)"
23,418,district,Madhya Pradesh,Sheopur,2015-01-01,54.70,"sector : total; Gender : Female; Response : No Problem; Age : 45-49 Years; Indicator : Getting Medical Help for Self: Getting Money Needed for Treatment","Availability of Medical Help (for Women) by Age and District (percent, Source: NFHS)"
23,419,district,Madhya Pradesh,Morena,2015-01-01,51.50,"sector : total; Gender : Female; Response : No Problem; Age : 45-49 Years; Indicator : Getting Medical Help for Self: Getting Money Needed for Treatment","Availability of Medical Help (for Women) by Age and District (percent, Source: NFHS)"
23,428,district,Madhya Pradesh,Damoh,2015-01-01,29.30,"sector : total; Gender : Female; Response : No Problem; Age : 45-49 Years; Indicator : Getting Medical Help for Self: Getting Money Needed for Treatment","Availability of Medical Help (for Women) by Age and District (percent, Source: NFHS)"
23,420,district,Madhya Pradesh,Bhind,2015-01-01,68.90,"sector : total; Gender : Female; Response : No Problem; Age : 45-49 Years; Indicator : Getting Medical Help for Self: Getting Money Needed for Treatment","Availability of Medical Help (for Women) by Age and District (percent, Source: NFHS)"
23,421,district,Madhya Pradesh,Gwalior,2015-01-01,59.10,"sector : total; Gender : Female; Response : No Problem; Age : 45-49 Years; Indicator : Getting Medical Help for Self: Getting Money Needed for Treatment","Availability of Medical Help (for Women) by Age and District (percent, Source: NFHS)"
23,422,district,Madhya Pradesh,Datia,2015-01-01,60.60,"sector : total; Gender : Female; Response : No Problem; Age : 45-49 Years; Indicator : Getting Medical Help for Self: Getting Money Needed for Treatment","Availability of Medical Help (for Women) by Age and District (percent, Source: NFHS)"
23,423,district,Madhya Pradesh,Shivpuri,2015-01-01,46.50,"sector : total; Gender : Female; Response : No Problem; Age : 45-49 Years; Indicator : Getting Medical Help for Self: Getting Money Needed for Treatment","Availability of Medical Help (for Women) by Age and District (percent, Source: NFHS)"
23,424,district,Madhya Pradesh,Tikamgarh,2015-01-01,30.00,"sector : total; Gender : Female; Response : No Problem; Age : 45-49 Years; Indicator : Getting Medical Help for Self: Getting Money Needed for Treatment","Availability of Medical Help (for Women) by Age and District (percent, Source: NFHS)"
23,425,district,Madhya Pradesh,Chhatarpur,2015-01-01,34.10,"sector : total; Gender : Female; Response : No Problem; Age : 45-49 Years; Indicator : Getting Medical Help for Self: Getting Money Needed for Treatment","Availability of Medical Help (for Women) by Age and District (percent, Source: NFHS)"
23,426,district,Madhya Pradesh,Panna,2015-01-01,59.00,"sector : total; Gender : Female; Response : No Problem; Age : 45-49 Years; Indicator : Getting Medical Help for Self: Getting Money Needed for Treatment","Availability of Medical Help (for Women) by Age and District (percent, Source: NFHS)"
23,427,district,Madhya Pradesh,Sagar,2015-01-01,56.60,"sector : total; Gender : Female; Response : No Problem; Age : 45-49 Years; Indicator : Getting Medical Help for Self: Getting Money Needed for Treatment","Availability of Medical Help (for Women) by Age and District (percent, Source: NFHS)"
23,436,district,Madhya Pradesh,Shajapur,2015-01-01,51.50,"sector : total; Gender : Female; Response : No Problem; Age : 45-49 Years; Indicator : Getting Medical Help for Self: Getting Money Needed for Treatment","Availability of Medical Help (for Women) by Age and District (percent, Source: NFHS)"
23,437,district,Madhya Pradesh,Dewas,2015-01-01,56.30,"sector : total; Gender : Female; Response : No Problem; Age : 45-49 Years; Indicator : Getting Medical Help for Self: Getting Money Needed for Treatment","Availability of Medical Help (for Women) by Age and District (percent, Source: NFHS)"
23,429,district,Madhya Pradesh,Satna,2015-01-01,46.70,"sector : total; Gender : Female; Response : No Problem; Age : 45-49 Years; Indicator : Getting Medical Help for Self: Getting Money Needed for Treatment","Availability of Medical Help (for Women) by Age and District (percent, Source: NFHS)"
23,430,district,Madhya Pradesh,Rewa,2015-01-01,52.60,"sector : total; Gender : Female; Response : No Problem; Age : 45-49 Years; Indicator : Getting Medical Help for Self: Getting Money Needed for Treatment","Availability of Medical Help (for Women) by Age and District (percent, Source: NFHS)"
